order_id,method,amount
ORD0021279,Wallet,775.04
ORD0021280,Cash on Delivery,315.46
ORD0021281,UPI,2232.5
ORD0021282,Cash on Delivery,1696.84
ORD0021283,UPI,4878.85
ORD0021284,Cash on Delivery,2654.82
ORD0021285,Cash on Delivery,1947.37
ORD0021286,Wallet,982.84
ORD0021287,Wallet,1164.1399999999999
ORD0021288,UPI,1539.35
ORD0021289,Wallet,634.38
ORD0021290,Cash on Delivery,2040.89
ORD0021291,Net Banking,462.95
ORD0021292,Wallet,1275.77
ORD0021293,Cash on Delivery,983.77
ORD0021294,UPI,3012.5200000000004
ORD0021295,Card,837.43
ORD0021296,Card,657.07
ORD0021297,UPI,910.8
ORD0021298,Net Banking,2031.82
ORD0021299,UPI,1286.92
ORD0021300,UPI,3140.08
ORD0021301,UPI,2376.88
ORD0021302,Net Banking,1572.37
ORD0021303,UPI,2086.81
ORD0021304,Cash on Delivery,1960.26
ORD0021305,UPI,848.89
ORD0021306,Wallet,540.54
ORD0021307,Net Banking,1550.08
ORD0021308,UPI,203.14
ORD0021309,Cash on Delivery,1886.98
ORD0021310,Cash on Delivery,423.21
ORD0021311,UPI,2071.14
ORD0021312,UPI,509.01
ORD0021313,Cash on Delivery,1535.13
ORD0021314,UPI,243.66
ORD0021315,Wallet,461.79
ORD0021316,Cash on Delivery,1563.39
ORD0021317,Cash on Delivery,738.55
ORD0021318,UPI,1077.6
ORD0021319,UPI,659.14
ORD0021320,UPI,768.23
ORD0021321,UPI,576.17
ORD0021322,UPI,3393.68
ORD0021323,Cash on Delivery,465.89
ORD0021324,UPI,3417.65
ORD0021325,Card,2177.83
ORD0021326,UPI,619.29
ORD0021327,UPI,566.09
ORD0021328,Net Banking,1570.59
ORD0021329,Card,257.06
ORD0021330,Net Banking,438.0
ORD0021331,Wallet,3516.14
ORD0021332,UPI,1170.26
ORD0021333,Cash on Delivery,2030.3600000000001
ORD0021334,Wallet,540.71
ORD0021335,UPI,2441.07
ORD0021336,Cash on Delivery,4731.66
ORD0021337,UPI,1496.86
ORD0021338,Cash on Delivery,2780.2799999999997
ORD0021339,Card,302.4
ORD0021340,UPI,3496.33
ORD0021341,UPI,480.96
ORD0021342,UPI,1831.14
ORD0021343,Net Banking,967.56
ORD0021344,UPI,3067.29
ORD0021345,Wallet,4296.15
ORD0021346,Net Banking,1972.9
ORD0021347,Net Banking,2345.68
ORD0021348,Card,834.46
ORD0021349,Wallet,550.29
ORD0021350,Cash on Delivery,2267.67
ORD0021351,Card,888.84
ORD0021352,Card,1394.3600000000001
ORD0021353,Cash on Delivery,3531.36
ORD0021354,Wallet,565.76
ORD0021355,Card,1752.8000000000002
ORD0021356,Cash on Delivery,595.89
ORD0021357,UPI,646.97
ORD0021358,UPI,4767.73
ORD0021359,Cash on Delivery,4171.2
ORD0021360,UPI,2436.24
ORD0021361,Card,1048.96
ORD0021362,UPI,489.94
ORD0021363,Net Banking,1790.57
ORD0021364,Cash on Delivery,821.93
ORD0021365,UPI,780.28
ORD0021366,Card,463.96
ORD0021367,Cash on Delivery,1723.6100000000001
ORD0021368,Cash on Delivery,1321.56
ORD0021369,Cash on Delivery,858.29
ORD0021370,UPI,2880.81
ORD0021371,Cash on Delivery,1129.18
ORD0021372,Cash on Delivery,2642.55
ORD0021373,UPI,5601.63
ORD0021374,Cash on Delivery,233.35
ORD0021375,Cash on Delivery,2427.64
ORD0021376,Cash on Delivery,670.81
ORD0021377,UPI,2086.77
ORD0021378,UPI,631.49
ORD0021379,Cash on Delivery,1559.77
ORD0021380,Wallet,610.62
ORD0021381,Cash on Delivery,1472.1
ORD0021382,UPI,1505.75
ORD0021383,Cash on Delivery,1690.19
ORD0021384,Cash on Delivery,526.86
ORD0021385,Net Banking,1872.9
ORD0021386,UPI,2208.02
ORD0021387,UPI,1272.02
ORD0021388,Net Banking,715.95
ORD0021389,Cash on Delivery,1392.81
ORD0021390,UPI,548.25
ORD0021391,UPI,1317.97
ORD0021392,UPI,4811.4
ORD0021393,Cash on Delivery,510.7
ORD0021394,Net Banking,1598.74
ORD0021395,Card,3073.71
ORD0021396,Card,1988.62
ORD0021397,UPI,2021.52
ORD0021398,Cash on Delivery,2220.98
ORD0021399,Cash on Delivery,1086.45
ORD0021400,Cash on Delivery,338.74
ORD0021401,UPI,3091.5
ORD0021402,Card,1324.2
ORD0021403,Net Banking,849.15
ORD0021404,UPI,2261.15
ORD0021405,Cash on Delivery,1642.78
ORD0021406,Cash on Delivery,3043.98
ORD0021407,Cash on Delivery,1795.86
ORD0021408,Cash on Delivery,1592.98
ORD0021409,Cash on Delivery,1158.15
ORD0021410,Wallet,4729.84
ORD0021411,UPI,281.29
ORD0021412,Cash on Delivery,3255.0600000000004
ORD0021413,Cash on Delivery,1406.27
ORD0021414,UPI,3359.04
ORD0021415,Wallet,246.6
ORD0021416,Cash on Delivery,1973.84
ORD0021417,UPI,5980.5
ORD0021418,Card,1557.38
ORD0021419,UPI,870.1
ORD0021420,Card,2672.18
ORD0021421,UPI,606.98
ORD0021422,Card,1040.98
ORD0021423,UPI,3686.09
ORD0021424,Wallet,966.96
ORD0021425,UPI,2277.3999999999996
ORD0021426,Cash on Delivery,5478.04
ORD0021427,UPI,4150.2
ORD0021428,Cash on Delivery,2222.66
ORD0021429,UPI,3311.23
ORD0021430,Cash on Delivery,945.76
ORD0021431,Cash on Delivery,2707.13
ORD0021432,Cash on Delivery,3251.84
ORD0021433,UPI,953.34
ORD0021434,Card,2546.88
ORD0021435,UPI,1790.18
ORD0021436,Cash on Delivery,671.54
ORD0021437,UPI,1971.22
ORD0021438,Wallet,4094.77
ORD0021439,Card,3591.72
ORD0021440,UPI,740.64
ORD0021441,Card,297.53
ORD0021442,Net Banking,3293.64
ORD0021443,UPI,3847.2000000000003
ORD0021444,UPI,427.66
ORD0021445,Card,5120.84
ORD0021446,Wallet,832.14
ORD0021447,Cash on Delivery,4100.04
ORD0021448,Cash on Delivery,852.6
ORD0021449,Cash on Delivery,2248.6
ORD0021450,Card,242.81
ORD0021451,Cash on Delivery,1667.64
ORD0021452,UPI,280.39
ORD0021453,Cash on Delivery,550.42
ORD0021454,UPI,2359.1
ORD0021455,UPI,330.77
ORD0021456,Cash on Delivery,1053.0
ORD0021457,UPI,1151.6599999999999
ORD0021458,Cash on Delivery,1875.49
ORD0021459,Cash on Delivery,3482.83
ORD0021460,UPI,427.66
ORD0021461,UPI,1545.43
ORD0021462,Wallet,1065.12
ORD0021463,Cash on Delivery,280.06
ORD0021464,Wallet,2647.9
ORD0021465,UPI,466.7
ORD0021466,Net Banking,2011.2
ORD0021467,Cash on Delivery,656.08
ORD0021468,Cash on Delivery,347.98
ORD0021469,UPI,261.45
ORD0021470,Cash on Delivery,2965.42
ORD0021471,Card,380.65
ORD0021472,Cash on Delivery,1079.96
ORD0021473,UPI,663.04
ORD0021474,Wallet,450.51
ORD0021475,Net Banking,958.81
ORD0021476,Net Banking,1252.29
ORD0021477,UPI,3262.5
ORD0021478,UPI,891.15
ORD0021479,UPI,438.4
ORD0021480,UPI,686.67
ORD0021481,UPI,1987.32
ORD0021482,Cash on Delivery,551.71
ORD0021483,Cash on Delivery,794.69
ORD0021484,Wallet,3733.9
ORD0021485,Cash on Delivery,3045.42
ORD0021486,Wallet,354.78
ORD0021487,UPI,834.25
ORD0021488,UPI,2193.02
ORD0021489,Cash on Delivery,1501.18
ORD0021490,UPI,1793.48
ORD0021491,Cash on Delivery,586.92
ORD0021492,Cash on Delivery,4497.2
ORD0021493,UPI,721.79
ORD0021494,Wallet,754.41
ORD0021495,Wallet,465.51
ORD0021496,UPI,1721.52
ORD0021497,Card,481.12
ORD0021498,Wallet,4562.43
ORD0021499,UPI,2405.4
ORD0021500,Wallet,726.38
ORD0021501,Card,1466.5000000000002
ORD0021502,Net Banking,8297.91
ORD0021503,Card,932.45
ORD0021504,Wallet,2420.52
ORD0021505,Card,493.2
ORD0021506,Wallet,1603.6
ORD0021507,UPI,615.33
ORD0021508,UPI,143.99
ORD0021509,UPI,339.81
ORD0021510,Wallet,1508.82
ORD0021511,Cash on Delivery,316.06
ORD0021512,Cash on Delivery,780.31
ORD0021513,Wallet,821.67
ORD0021514,Cash on Delivery,1049.75
ORD0021515,Cash on Delivery,2858.45
ORD0021516,UPI,1384.52
ORD0021517,UPI,1559.77
ORD0021518,UPI,1059.73
ORD0021519,UPI,2157.52
ORD0021520,Card,3256.35
ORD0021521,UPI,1341.54
ORD0021522,UPI,1498.18
ORD0021523,UPI,2306.53
ORD0021524,UPI,384.94
ORD0021525,Wallet,2378.22
ORD0021526,UPI,2160.67
ORD0021527,Wallet,1143.19
ORD0021528,Card,3032.38
ORD0021529,Net Banking,3042.54
ORD0021530,Cash on Delivery,605.43
ORD0021531,UPI,3178.46
ORD0021532,Cash on Delivery,803.03
ORD0021533,Cash on Delivery,661.51
ORD0021534,Net Banking,1843.77
ORD0021535,Cash on Delivery,1967.54
ORD0021536,UPI,2629.71
ORD0021537,Cash on Delivery,1270.97
ORD0021538,Card,1561.53
ORD0021539,UPI,2157.99
ORD0021540,Cash on Delivery,1541.27
ORD0021541,Card,1372.46
ORD0021542,Card,1885.68
ORD0021543,UPI,2523.74
ORD0021544,UPI,2992.58
ORD0021545,Net Banking,3137.13
ORD0021546,Cash on Delivery,2112.46
ORD0021547,UPI,1116.25
ORD0021548,Cash on Delivery,829.2
ORD0021549,Cash on Delivery,1128.36
ORD0021550,UPI,286.14
ORD0021551,UPI,1306.69
ORD0021552,UPI,2039.68
ORD0021553,UPI,3572.65
ORD0021554,UPI,1442.52
ORD0021555,Net Banking,1144.71
ORD0021556,UPI,2514.03
ORD0021557,Cash on Delivery,1820.1399999999999
ORD0021558,Cash on Delivery,403.02
ORD0021559,UPI,261.9
ORD0021560,UPI,3614.14
ORD0021561,Net Banking,540.19
ORD0021562,Cash on Delivery,2012.9699999999998
ORD0021563,UPI,1035.57
ORD0021564,Wallet,1450.44
ORD0021565,Card,3596.59
ORD0021566,UPI,1919.61
ORD0021567,UPI,612.07
ORD0021568,Cash on Delivery,1755.44
ORD0021569,UPI,3241.02
ORD0021570,UPI,1039.55
ORD0021571,Cash on Delivery,3398.48
ORD0021572,Card,280.39
ORD0021573,Cash on Delivery,5334.84
ORD0021574,Card,1235.48
ORD0021575,Cash on Delivery,1552.47
ORD0021576,UPI,934.52
ORD0021577,Card,1922.58
ORD0021578,Cash on Delivery,1096.8
ORD0021579,UPI,1047.0
ORD0021580,Wallet,171.26
ORD0021581,Card,1774.1899999999998
ORD0021582,UPI,2005.7599999999998
ORD0021583,Cash on Delivery,1347.42
ORD0021584,UPI,2283.68
ORD0021585,Cash on Delivery,474.85
ORD0021586,UPI,3973.09
ORD0021587,Cash on Delivery,1241.22
ORD0021588,UPI,443.02
ORD0021589,Cash on Delivery,2798.42
ORD0021590,UPI,649.21
ORD0021591,Net Banking,845.25
ORD0021592,UPI,330.02
ORD0021593,Net Banking,1103.66
ORD0021594,UPI,990.34
ORD0021595,Cash on Delivery,198.36
ORD0021596,Cash on Delivery,1056.82
ORD0021597,UPI,252.76
ORD0021598,Cash on Delivery,808.2
ORD0021599,Card,184.61
ORD0021600,Cash on Delivery,2245.7
ORD0021601,Wallet,2143.69
ORD0021602,Net Banking,2101.78
ORD0021603,Cash on Delivery,3221.4700000000003
ORD0021604,UPI,1660.18
ORD0021605,UPI,1128.16
ORD0021606,Card,2392.9799999999996
ORD0021607,UPI,857.77
ORD0021608,Wallet,122.92
ORD0021609,UPI,3721.3100000000004
ORD0021610,Card,958.81
ORD0021611,Card,3384.48
ORD0021612,UPI,698.98
ORD0021613,Card,3394.62
ORD0021614,Cash on Delivery,461.3
ORD0021615,UPI,2013.93
ORD0021616,Wallet,550.83
ORD0021617,UPI,3685.3199999999997
ORD0021618,Card,1721.52
ORD0021619,UPI,2380.08
ORD0021620,Cash on Delivery,507.41
ORD0021621,Cash on Delivery,599.19
ORD0021622,UPI,1054.45
ORD0021623,UPI,2164.02
ORD0021624,UPI,995.12
ORD0021625,UPI,730.36
ORD0021626,UPI,379.95
ORD0021627,UPI,2635.94
ORD0021628,UPI,1319.6100000000001
ORD0021629,Cash on Delivery,739.37
ORD0021630,UPI,851.91
ORD0021631,UPI,2413.0099999999998
ORD0021632,UPI,2655.88
ORD0021633,Card,1448.21
ORD0021634,UPI,1364.58
ORD0021635,UPI,961.68
ORD0021636,UPI,5853.969999999999
ORD0021637,Cash on Delivery,2312.02
ORD0021638,Wallet,857.67
ORD0021639,UPI,392.08
ORD0021640,Cash on Delivery,481.17
ORD0021641,Cash on Delivery,5372.69
ORD0021642,Wallet,3072.27
ORD0021643,Cash on Delivery,2474.0699999999997
ORD0021644,Wallet,3380.38
ORD0021645,UPI,4904.5
ORD0021646,Cash on Delivery,1122.55
ORD0021647,UPI,535.1700000000001
ORD0021648,Cash on Delivery,821.67
ORD0021649,Cash on Delivery,243.18
ORD0021650,UPI,302.77
ORD0021651,Cash on Delivery,1087.12
ORD0021652,Cash on Delivery,2533.29
ORD0021653,UPI,2095.94
ORD0021654,Cash on Delivery,4853.99
ORD0021655,Card,1246.58
ORD0021656,Card,124.92
ORD0021657,Net Banking,372.27
ORD0021658,Cash on Delivery,2597.51
ORD0021659,Cash on Delivery,2538.62
ORD0021660,Card,1147.21
ORD0021661,Card,2984.9
ORD0021662,UPI,553.06
ORD0021663,UPI,1363.69
ORD0021664,Cash on Delivery,2083.7
ORD0021665,UPI,1514.57
ORD0021666,UPI,3439.68
ORD0021667,UPI,2946.99
ORD0021668,UPI,3467.63
ORD0021669,UPI,774.3
ORD0021670,Wallet,6359.56
ORD0021671,UPI,1128.36
ORD0021672,Wallet,1672.0700000000002
ORD0021673,Card,1957.98
ORD0021674,Cash on Delivery,1262.18
ORD0021675,Wallet,854.01
ORD0021676,Cash on Delivery,1911.51
ORD0021677,Cash on Delivery,5885.639999999999
ORD0021678,UPI,2106.05
ORD0021679,Cash on Delivery,1993.11
ORD0021680,Net Banking,1004.03
ORD0021681,Wallet,975.75
ORD0021682,UPI,338.74
ORD0021683,UPI,1690.19
ORD0021684,Cash on Delivery,1062.6
ORD0021685,UPI,1291.6
ORD0021686,UPI,5395.37
ORD0021687,UPI,858.44
ORD0021688,Wallet,780.73
ORD0021689,Net Banking,1681.71
ORD0021690,UPI,465.89
ORD0021691,Cash on Delivery,906.42
ORD0021692,Cash on Delivery,303.25
ORD0021693,UPI,465.28
ORD0021694,UPI,516.0
ORD0021695,Cash on Delivery,653.75
ORD0021696,Net Banking,2215.65
ORD0021697,UPI,2003.83
ORD0021698,Wallet,3643.94
ORD0021699,Net Banking,790.16
ORD0021700,Cash on Delivery,1367.31
ORD0021701,Net Banking,276.9
ORD0021702,UPI,5651.04
ORD0021703,UPI,820.0600000000001
ORD0021704,Net Banking,2903.42
ORD0021705,UPI,1144.89
ORD0021706,UPI,1614.26
ORD0021707,Cash on Delivery,1381.5700000000002
ORD0021708,UPI,787.95
ORD0021709,UPI,476.54
ORD0021710,UPI,3380.06
ORD0021711,Cash on Delivery,893.09
ORD0021712,Net Banking,6892.67
ORD0021713,Net Banking,2390.9
ORD0021714,Card,616.51
ORD0021715,UPI,960.5
ORD0021716,UPI,929.21
ORD0021717,UPI,2263.08
ORD0021718,UPI,1701.71
ORD0021719,UPI,748.44
ORD0021720,Wallet,1801.76
ORD0021721,Net Banking,302.4
ORD0021722,Net Banking,1243.43
ORD0021723,UPI,3294.54
ORD0021724,Cash on Delivery,1316.78
ORD0021725,Cash on Delivery,1675.24
ORD0021726,Card,1923.5900000000001
ORD0021727,Card,1071.5
ORD0021728,Cash on Delivery,3063.21
ORD0021729,UPI,455.66
ORD0021730,UPI,5226.78
ORD0021731,Cash on Delivery,1573.21
ORD0021732,Cash on Delivery,2639.94
ORD0021733,Net Banking,245.84
ORD0021734,UPI,452.67
ORD0021735,UPI,1604.7
ORD0021736,Card,491.69
ORD0021737,UPI,303.6
ORD0021738,UPI,1526.61
ORD0021739,Cash on Delivery,1840.9499999999998
ORD0021740,UPI,121.66
ORD0021741,Cash on Delivery,958.81
ORD0021742,UPI,396.93
ORD0021743,Card,368.57
ORD0021744,UPI,1149.48
ORD0021745,UPI,698.89
ORD0021746,Cash on Delivery,5435.799999999999
ORD0021747,UPI,1324.88
ORD0021748,Cash on Delivery,964.47
ORD0021749,Wallet,808.2
ORD0021750,UPI,732.09
ORD0021751,Card,2081.04
ORD0021752,UPI,455.75
ORD0021753,Cash on Delivery,2988.2
ORD0021754,Cash on Delivery,2340.42
ORD0021755,Cash on Delivery,1431.49
ORD0021756,UPI,641.66
ORD0021757,Wallet,1871.58
ORD0021758,Wallet,2095.87
ORD0021759,Net Banking,456.29
ORD0021760,UPI,1634.5500000000002
ORD0021761,Cash on Delivery,439.29
ORD0021762,UPI,2312.02
ORD0021763,UPI,5055.41
ORD0021764,Cash on Delivery,1079.52
ORD0021765,Wallet,1801.76
ORD0021766,UPI,430.62
ORD0021767,UPI,1380.17
ORD0021768,Cash on Delivery,476.54
ORD0021769,Wallet,1453.32
ORD0021770,Cash on Delivery,1137.16
ORD0021771,Cash on Delivery,1598.56
ORD0021772,UPI,1839.66
ORD0021773,Wallet,306.1
ORD0021774,UPI,1585.6799999999998
ORD0021775,Card,1991.46
ORD0021776,Wallet,494.6
ORD0021777,UPI,2472.96
ORD0021778,Cash on Delivery,434.12
ORD0021779,Cash on Delivery,499.76
ORD0021780,UPI,1735.72
ORD0021781,UPI,449.14
ORD0021782,UPI,2160.91
ORD0021783,UPI,647.66
ORD0021784,Cash on Delivery,2405.2599999999998
ORD0021785,UPI,1063.99
ORD0021786,UPI,204.87
ORD0021787,UPI,1322.07
ORD0021788,UPI,1666.58
ORD0021789,Cash on Delivery,2289.42
ORD0021790,UPI,3390.42
ORD0021791,Cash on Delivery,639.94
ORD0021792,Cash on Delivery,1782.1
ORD0021793,UPI,754.41
ORD0021794,Net Banking,192.12
ORD0021795,UPI,520.0
ORD0021796,UPI,154.0
ORD0021797,UPI,1410.3
ORD0021798,UPI,4682.68
ORD0021799,UPI,2526.5699999999997
ORD0021800,Cash on Delivery,2297.56
ORD0021801,UPI,5193.08
ORD0021802,Net Banking,701.83
ORD0021803,UPI,1333.79
ORD0021804,Wallet,1444.6399999999999
ORD0021805,Net Banking,728.82
ORD0021806,Net Banking,1002.34
ORD0021807,Cash on Delivery,336.68
ORD0021808,UPI,664.37
ORD0021809,UPI,877.74
ORD0021810,Cash on Delivery,2932.16
ORD0021811,Cash on Delivery,948.38
ORD0021812,UPI,1349.54
ORD0021813,UPI,1310.12
ORD0021814,Cash on Delivery,891.66
ORD0021815,UPI,2871.49
ORD0021816,Net Banking,621.8199999999999
ORD0021817,Cash on Delivery,4126.28
ORD0021818,Cash on Delivery,3170.99
ORD0021819,Card,3114.76
ORD0021820,UPI,3443.04
ORD0021821,Cash on Delivery,714.29
ORD0021822,UPI,704.57
ORD0021823,UPI,1031.15
ORD0021824,UPI,3075.17
ORD0021825,UPI,335.32
ORD0021826,Net Banking,1461.26
ORD0021827,Net Banking,6813.290000000001
ORD0021828,Net Banking,2106.2000000000003
ORD0021829,Card,347.98
ORD0021830,Cash on Delivery,1732.47
ORD0021831,UPI,2799.96
ORD0021832,UPI,2659.5
ORD0021833,UPI,2135.9
ORD0021834,Cash on Delivery,261.02
ORD0021835,Card,921.97
ORD0021836,Card,1324.88
ORD0021837,Cash on Delivery,2069.04
ORD0021838,UPI,3216.3
ORD0021839,Cash on Delivery,5024.33
ORD0021840,UPI,3188.0
ORD0021841,Wallet,2078.5
ORD0021842,Cash on Delivery,4730.26
ORD0021843,Cash on Delivery,998.6800000000001
ORD0021844,UPI,2352.88
ORD0021845,UPI,349.49
ORD0021846,UPI,1983.82
ORD0021847,Cash on Delivery,588.14
ORD0021848,Wallet,813.72
ORD0021849,UPI,1803.54
ORD0021850,Net Banking,204.42
ORD0021851,UPI,719.04
ORD0021852,Card,1691.75
ORD0021853,UPI,2247.65
ORD0021854,Wallet,3530.96
ORD0021855,UPI,2121.0
ORD0021856,Cash on Delivery,1222.33
ORD0021857,UPI,1675.77
ORD0021858,Wallet,1966.28
ORD0021859,UPI,679.38
ORD0021860,Net Banking,3167.4700000000003
ORD0021861,Cash on Delivery,1667.94
ORD0021862,UPI,1343.54
ORD0021863,Cash on Delivery,328.04
ORD0021864,Net Banking,1081.68
ORD0021865,Wallet,1314.06
ORD0021866,UPI,6850.610000000001
ORD0021867,UPI,3095.45
ORD0021868,UPI,552.83
ORD0021869,Card,687.73
ORD0021870,UPI,2217.98
ORD0021871,Cash on Delivery,956.64
ORD0021872,Cash on Delivery,243.66
ORD0021873,UPI,1095.75
ORD0021874,Card,1185.78
ORD0021875,Cash on Delivery,134.88
ORD0021876,Card,371.59
ORD0021877,UPI,2065.23
ORD0021878,UPI,3668.34
ORD0021879,Wallet,2584.1800000000003
ORD0021880,UPI,1333.56
ORD0021881,Card,780.28
ORD0021882,Card,1502.55
ORD0021883,Card,2403.33
ORD0021884,UPI,214.77
ORD0021885,Wallet,3627.55
ORD0021886,Net Banking,4781.950000000001
ORD0021887,UPI,4467.1
ORD0021888,UPI,220.87
ORD0021889,UPI,6859.129999999999
ORD0021890,Cash on Delivery,160.1
ORD0021891,Cash on Delivery,608.08
ORD0021892,UPI,3130.71
ORD0021893,UPI,2307.84
ORD0021894,UPI,2722.87
ORD0021895,Cash on Delivery,471.73
ORD0021896,Cash on Delivery,1179.96
ORD0021897,Wallet,265.25
ORD0021898,UPI,572.52
ORD0021899,Cash on Delivery,2255.36
ORD0021900,UPI,1698.92
ORD0021901,Cash on Delivery,1972.96
ORD0021902,Cash on Delivery,2345.7400000000002
ORD0021903,Wallet,931.78
ORD0021904,UPI,3478.8500000000004
ORD0021905,Card,1200.44
ORD0021906,UPI,402.26
ORD0021907,UPI,888.84
ORD0021908,Net Banking,338.74
ORD0021909,Cash on Delivery,307.88
ORD0021910,UPI,1859.28
ORD0021911,Cash on Delivery,1889.79
ORD0021912,UPI,1901.7
ORD0021913,Cash on Delivery,1169.31
ORD0021914,UPI,2184.62
ORD0021915,Card,2695.79
ORD0021916,UPI,1836.1
ORD0021917,UPI,933.66
ORD0021918,Card,2893.6400000000003
ORD0021919,Card,725.91
ORD0021920,UPI,585.66
ORD0021921,UPI,1624.17
ORD0021922,Cash on Delivery,1939.8899999999999
ORD0021923,UPI,3135.72
ORD0021924,UPI,1112.3400000000001
ORD0021925,Card,358.76
ORD0021926,Cash on Delivery,1558.0900000000001
ORD0021927,Card,427.06
ORD0021928,Card,474.87
ORD0021929,Cash on Delivery,3800.85
ORD0021930,Cash on Delivery,687.34
ORD0021931,Cash on Delivery,2114.29
ORD0021932,UPI,878.7
ORD0021933,Cash on Delivery,2064.48
ORD0021934,Wallet,140.22
ORD0021935,UPI,1329.69
ORD0021936,UPI,741.88
ORD0021937,UPI,2063.19
ORD0021938,UPI,1270.34
ORD0021939,UPI,662.31
ORD0021940,UPI,7355.969999999999
ORD0021941,Card,2962.06
ORD0021942,UPI,3158.0
ORD0021943,UPI,455.75
ORD0021944,Net Banking,736.35
ORD0021945,Cash on Delivery,2336.74
ORD0021946,UPI,542.8
ORD0021947,UPI,3894.3999999999996
ORD0021948,Cash on Delivery,3067.47
ORD0021949,UPI,515.15
ORD0021950,Card,3883.17
ORD0021951,UPI,842.85
ORD0021952,Wallet,1087.23
ORD0021953,Cash on Delivery,1989.52
ORD0021954,UPI,214.77
ORD0021955,Wallet,1252.41
ORD0021956,UPI,2328.57
ORD0021957,Cash on Delivery,307.88
ORD0021958,UPI,623.29
ORD0021959,UPI,1200.6799999999998
ORD0021960,UPI,226.22
ORD0021961,Card,2343.91
ORD0021962,UPI,2879.31
ORD0021963,UPI,418.1
ORD0021964,Cash on Delivery,1770.45
ORD0021965,UPI,969.94
ORD0021966,UPI,627.78
ORD0021967,UPI,2596.81
ORD0021968,UPI,3889.9700000000003
ORD0021969,Cash on Delivery,2269.87
ORD0021970,Card,708.0
ORD0021971,Cash on Delivery,2376.55
ORD0021972,Cash on Delivery,1226.62
ORD0021973,Cash on Delivery,5460.58
ORD0021974,Wallet,5642.2
ORD0021975,Cash on Delivery,1566.42
ORD0021976,Wallet,914.05
ORD0021977,Card,2466.37
ORD0021978,Card,642.01
ORD0021979,UPI,639.87
ORD0021980,Cash on Delivery,405.2
ORD0021981,UPI,818.5
ORD0021982,UPI,337.72
ORD0021983,Net Banking,2527.28
ORD0021984,UPI,455.34
ORD0021985,Cash on Delivery,1362.02
ORD0021986,Card,5594.32
ORD0021987,Cash on Delivery,280.96
ORD0021988,UPI,748.85
ORD0021989,Net Banking,1092.93
ORD0021990,Card,3367.5200000000004
ORD0021991,Cash on Delivery,1063.72
ORD0021992,Card,3150.71
ORD0021993,UPI,2061.76
ORD0021994,UPI,1236.31
ORD0021995,Cash on Delivery,165.87
ORD0021996,UPI,1017.64
ORD0021997,Cash on Delivery,2224.26
ORD0021998,UPI,209.05
ORD0021999,UPI,551.83
ORD0022000,Cash on Delivery,1889.48
ORD0022001,Cash on Delivery,1777.14
ORD0022002,Net Banking,445.83
ORD0022003,Cash on Delivery,1206.72
ORD0022004,UPI,2667.22
ORD0022005,Cash on Delivery,2719.24
ORD0022006,UPI,1455.0800000000002
ORD0022007,Wallet,1866.63
ORD0022008,UPI,762.33
ORD0022009,Card,295.27
ORD0022010,UPI,1762.04
ORD0022011,UPI,648.98
ORD0022012,Card,8314.75
ORD0022013,UPI,1644.03
ORD0022014,Cash on Delivery,592.38
ORD0022015,UPI,1796.92
ORD0022016,Card,1737.0
ORD0022017,UPI,2316.02
ORD0022018,Cash on Delivery,647.9
ORD0022019,Cash on Delivery,1891.53
ORD0022020,Net Banking,2729.42
ORD0022021,Cash on Delivery,1030.3
ORD0022022,Cash on Delivery,3625.68
ORD0022023,UPI,1071.27
